id,user_id,amount,transaction_date
880,8729,381.52,02/02/2024
881,4320,173.1,25/02/2024
882,7783,64.51,06/08/2024
883,8318,145.06,10/06/2024
884,5887,65.8,20/05/2024
885,2313,88.83,23/07/2024
886,3549,248.88,22/02/2024
887,6782,278.96,26/07/2024
888,2896,326.75,09/04/2024
889,6478,59.59,24/08/2024
890,4503,464.36,01/07/2024
891,1115,274.19,14/01/2024
892,5657,165.7,24/07/2024
893,1657,50.63,13/05/2024
894,4961,439.46,11/05/2024
895,4596,308.35,12/02/2024
896,1329,335.72,23/07/2024
897,4721,172.43,24/03/2024
898,711,460.8,26/04/2024
899,3674,206.19,09/09/2024
900,151,237.36,03/06/2024
901,9245,299.24,25/06/2024
902,536,193.83,27/01/2024
903,3318,481.28,19/05/2024
904,2260,342.22,25/05/2024
905,4716,447.37,14/01/2024
906,9407,65.9,04/02/2024
907,8052,300.36,21/03/2024
908,2662,101.43,19/07/2024
909,1300,244.48,18/02/2024
910,448,408.34,24/03/2024
911,1551,182.26,19/04/2024
912,7611,467.05,28/05/2024
913,577,86.63,11/07/2024
914,9001,398.71,08/08/2024
915,5071,291.17,21/08/2024
916,4511,434.75,07/03/2024
917,7585,499.4,27/08/2024
918,6426,260.9,06/02/2024
919,7087,137.8,22/05/2024
920,9147,328.98,03/02/2024
921,9436,77.09,26/06/2024
922,8096,161.9,14/06/2024
923,5265,127.68,13/05/2024
924,1279,51.16,06/07/2024
925,318,176.69,18/02/2024
926,8885,412.09,01/02/2024
927,9476,477.88,04/05/2024
928,7565,102.14,12/07/2024
929,3704,78.04,28/08/2024
930,7184,219.78,17/01/2024
931,1210,398.57,06/01/2024
932,1739,116.72,30/04/2024
933,235,107.54,07/08/2024
934,6851,181.84,05/05/2024
935,4773,225.73,15/01/2024
936,4693,51.76,26/05/2024
937,9228,413.37,12/08/2024
938,7915,478.61,01/01/2024
939,7221,299.84,03/04/2024
940,5969,239.1,30/08/2024
941,7065,54.14,19/05/2024
942,8455,269.14,11/06/2024
943,4925,204.57,21/08/2024
944,2339,347.22,22/05/2024
945,5799,199.79,04/01/2024
946,5995,387.21,30/01/2024
947,6938,219.47,22/09/2024
948,5804,347.32,15/03/2024
949,4864,89.1,04/03/2024
950,5667,170.96,26/08/2024
951,4856,183.02,16/03/2024
952,217,6.38,01/09/2024
953,6668,346.61,25/02/2024
954,6457,286.51,27/02/2024
955,503,471.6,25/08/2024
956,1490,455.14,29/04/2024
957,8462,37.43,22/01/2024
958,1503,385.27,08/01/2024
959,1393,40.73,27/04/2024
960,6483,243.15,12/04/2024
961,9148,105.51,28/03/2024
962,7595,152.01,31/01/2024
963,4346,498.72,08/08/2024
964,7009,180.8,24/08/2024
965,4333,62.73,26/02/2024
966,9613,59.81,03/08/2024
967,191,308.04,22/06/2024
968,9147,249.08,06/04/2024
969,3566,265.24,17/01/2024
970,594,418.37,15/07/2024
971,6507,21.8,11/05/2024
972,6832,160.99,07/04/2024
973,3910,277.24,04/03/2024
974,531,73.3,03/09/2024
975,7258,300.72,20/03/2024
976,1161,69.7,04/07/2024
977,6724,187.28,02/01/2024
978,571,111.76,30/08/2024
979,2892,161.81,13/03/2024
980,5499,236.08,01/01/2024
981,3530,483.45,14/09/2024
982,587,33.37,14/05/2024
983,3050,130.2,21/08/2024
984,7210,173.53,08/07/2024
985,1583,115.93,02/09/2024
986,2681,343.79,04/09/2024
987,6798,139.92,11/09/2024
988,7603,26.22,21/06/2024
989,6185,127.77,01/05/2024
990,4508,157.55,06/08/2024
991,3874,366.64,26/03/2024
992,2676,128.92,18/05/2024
993,3199,183.04,23/05/2024
994,5037,296.21,31/07/2024
995,131,290.47,15/07/2024
996,6725,346.42,11/03/2024
997,5715,257.09,21/02/2024
998,7212,339.44,05/04/2024
999,3561,489.73,14/09/2024
1000,4632,449.24,29/03/2024
1001,7459,167.49,13/08/2024
1002,4310,238.34,08/05/2024
1003,8841,336.12,11/03/2024
1004,156,347.84,17/04/2024
1005,5973,139.77,02/05/2024
1006,7455,241.61,06/05/2024
1007,9691,332.89,14/04/2024
1008,1999,265.61,17/09/2024
1009,5925,278.05,06/09/2024
1010,821,25.02,29/06/2024
1011,7291,138.16,19/01/2024
1012,5879,24.1,22/05/2024
1013,7168,161.76,20/05/2024
1014,8019,213.42,08/07/2024
1015,9855,296.76,11/09/2024
1016,7212,362.57,16/05/2024
1017,2941,106.43,29/01/2024
1018,5023,416.23,29/02/2024
1019,9797,96.83,25/01/2024
1020,9160,271.44,14/08/2024
1021,3343,108.22,15/08/2024
1022,4717,88.59,04/09/2024
1023,6422,74,13/07/2024
1024,897,271.51,23/02/2024
1025,5196,143.57,30/08/2024
1026,6049,256.26,05/07/2024
1027,2285,32.39,13/01/2024
1028,1355,346.32,25/06/2024
1029,3970,292.19,19/03/2024
1030,5480,259.69,19/03/2024
1031,6420,9.47,13/07/2024
1032,2515,458.15,18/02/2024
1033,3068,459.06,23/06/2024
1034,1120,35.03,18/04/2024
1035,8086,496.82,24/04/2024
1036,2393,97.54,31/05/2024
1037,2341,206.11,18/09/2024
1038,7338,67.84,31/08/2024
1039,8420,197.3,31/08/2024
1040,5102,349.21,21/08/2024
1041,5940,138.61,01/04/2024
1042,1604,145.69,22/09/2024
1043,184,141.64,25/02/2024
1044,7077,474.34,29/02/2024
1045,4079,244.27,15/03/2024
1046,4866,103.38,03/06/2024
1047,674,211.5,04/07/2024
1048,9169,493.65,17/01/2024
1049,4835,270.48,09/06/2024
1050,5150,131.25,28/04/2024
1051,1308,195.93,01/07/2024
1052,4774,405.06,25/02/2024
1053,8113,232.4,14/06/2024
1054,3346,115.07,15/06/2024
1055,4119,431.21,01/07/2024
1056,8478,421.16,15/06/2024
1057,3707,277.04,19/04/2024
1058,4975,30.65,20/05/2024
1059,4140,206.57,25/05/2024
1060,3074,488.88,06/05/2024
1061,3261,390.5,10/09/2024
1062,4652,234.74,27/08/2024
1063,7547,488,03/09/2024
1064,335,146.51,30/07/2024
1065,534,203.85,29/01/2024
1066,3246,185.39,10/09/2024
1067,4612,401.47,27/01/2024
1068,1676,89.91,18/07/2024
1069,7611,264.45,16/09/2024
1070,6535,369.66,11/05/2024
1071,4137,259.55,20/07/2024
1072,3843,199.59,19/02/2024
1073,8067,19.88,26/01/2024
1074,1992,308.98,01/07/2024
1075,436,246.41,10/08/2024
1076,9780,188.68,02/09/2024
1077,6970,383.81,20/01/2024
1078,5639,368.18,25/06/2024
1079,3641,314.72,05/08/2024
1080,7385,93.22,29/04/2024
1081,8579,115.79,12/06/2024
1082,6935,306.73,01/06/2024
1083,4218,405.83,29/02/2024
1084,4712,483.05,02/06/2024
1085,2238,475.28,03/05/2024
1086,8486,296.42,09/02/2024
1087,6808,495.68,14/05/2024
1088,4276,144.18,01/03/2024
1089,7558,304.36,12/01/2024
1090,2029,95.15,01/07/2024
1091,5157,226.13,01/05/2024
1092,9841,310.71,15/07/2024
1093,1672,41.05,23/03/2024
1094,9990,63.36,12/01/2024
1095,8766,25.28,23/06/2024
1096,7667,233.35,09/08/2024
1097,4702,479.19,26/01/2024
1098,4037,237.15,02/03/2024
1099,2761,408.77,25/02/2024
1100,9748,251.14,08/09/2024
1101,5449,90.66,28/07/2024
1102,4259,480.71,12/03/2024
1103,3658,420.28,17/05/2024
1104,1440,311.25,01/06/2024
1105,2846,225.43,06/01/2024
1106,3472,377.93,20/01/2024
1107,4594,262.15,14/04/2024
1108,6340,431.89,06/06/2024
1109,9215,61.46,21/07/2024
1110,7301,144.81,22/07/2024
1111,1334,175.93,14/03/2024
1112,8443,170.51,31/05/2024
1113,9792,49.51,07/01/2024
1114,7745,278.74,21/04/2024
1115,6975,34.5,01/03/2024
1116,1941,81.51,10/07/2024
1117,16,78.52,15/09/2024
1118,9864,175.31,16/08/2024
1119,2008,280.47,03/04/2024
1120,857,108.67,07/08/2024
1121,454,296.11,03/07/2024
1122,1227,20.65,28/06/2024
1123,2536,68.83,26/06/2024
1124,4131,70.2,29/03/2024
1125,7034,261,16/09/2024
1126,9335,274.14,18/07/2024
1127,1028,123.07,16/08/2024
1128,4110,458.35,28/07/2024
1129,2454,286.26,27/08/2024
1130,4567,158.15,24/08/2024
1131,2330,302.74,29/02/2024
1132,6229,40.65,19/01/2024
1133,2616,391.67,06/09/2024
1134,572,80.06,04/04/2024
1135,3416,142.86,14/09/2024
1136,6508,287.63,12/01/2024
1137,4709,201.18,27/02/2024
1138,7049,194.96,03/02/2024
1139,7,48.12,24/02/2024
1140,4021,312.71,26/04/2024
1141,2027,481.25,17/04/2024
1142,5714,366.21,22/05/2024
1143,9482,443.64,03/08/2024
1144,9555,491.25,18/05/2024
1145,2028,360.6,17/08/2024
1146,5231,448.15,26/07/2024
1147,7319,34.82,09/01/2024
1148,2422,14.88,10/04/2024
1149,5027,260.84,25/07/2024
1150,5462,481.72,11/09/2024
1151,2413,193.04,14/01/2024
1152,133,330.36,16/01/2024
1153,5715,193.65,20/04/2024
1154,336,495.75,09/02/2024
1155,2648,202.6,17/04/2024
1156,6991,221.4,22/07/2024
1157,4324,56.45,20/03/2024
1158,3372,440.93,08/01/2024
1159,9040,88.98,16/06/2024
1160,9825,222.05,20/04/2024
1161,4356,175.73,18/01/2024
1162,9770,418.67,21/02/2024
1163,8405,477.36,04/03/2024
1164,4071,185.19,01/02/2024
1165,9555,139.12,07/03/2024
1166,9722,175.18,19/04/2024
1167,773,468.25,06/04/2024
1168,5637,323.59,20/04/2024
1169,983,488,27/04/2024
1170,7795,386.11,24/03/2024
1171,1864,319.71,19/05/2024
1172,346,376.72,28/06/2024
1173,3967,63.46,08/02/2024
1174,6689,185.59,10/08/2024
1175,5454,498.79,26/07/2024
1176,5571,428.23,27/02/2024
1177,6393,483.22,13/08/2024
1178,7647,227.92,15/05/2024
1179,4637,214.3,03/02/2024
1180,9702,453.01,20/03/2024
1181,6771,462.25,02/02/2024
1182,3658,100.68,22/02/2024
1183,7411,304.57,13/02/2024
1184,3436,92.7,23/07/2024
1185,1320,155.09,23/03/2024
1186,4597,358.07,14/06/2024
1187,4820,483.07,20/03/2024
1188,1913,216.24,14/07/2024
1189,6141,30.5,09/09/2024
1190,4188,380.81,12/08/2024
1191,2721,232.17,15/06/2024
1192,4962,315.58,02/08/2024
1193,5246,245.04,05/07/2024
1194,7709,109.01,19/02/2024
1195,9676,481.02,09/03/2024
1196,8199,336.41,13/09/2024
1197,3227,177.74,30/08/2024
1198,3695,402.6,21/01/2024
1199,1377,388.39,19/02/2024
1200,599,243.97,31/03/2024
1201,5045,279.61,27/07/2024
1202,2019,38.52,07/01/2024
1203,1978,415.71,20/08/2024
1204,198,349.46,10/04/2024
1205,5467,232.3,28/06/2024
1206,7882,255.47,16/02/2024
1207,8719,312.5,08/05/2024
1208,2787,269.06,25/03/2024
1209,4923,308.6,08/03/2024
1210,8239,392.9,18/06/2024
1211,7603,211.76,14/03/2024
1212,188,43.08,16/03/2024
1213,5380,263.5,17/02/2024
1214,2418,460.72,06/04/2024
1215,7859,464.61,11/01/2024
1216,856,56.32,01/07/2024
1217,3306,137.14,07/06/2024
1218,8307,429.36,10/07/2024
1219,4119,13.21,04/06/2024
1220,3602,12.96,23/04/2024
1221,9337,315.4,22/07/2024
1222,7392,428.85,03/08/2024
1223,917,44.06,22/03/2024
1224,7027,109.96,24/07/2024
1225,984,284.61,19/05/2024
1226,2262,356.93,25/01/2024
1227,8638,152.2,13/03/2024
1228,897,305.9,14/04/2024
1229,4960,161.54,11/03/2024
1230,7573,217.39,07/04/2024
1231,2727,30.61,19/09/2024
1232,1872,148.08,23/07/2024
1233,5571,411.62,07/04/2024
1234,6480,178.78,07/02/2024
1235,7633,244.09,09/03/2024
1236,6178,150.68,30/07/2024
1237,4911,269.66,05/07/2024
1238,9525,348.5,05/05/2024
1239,8326,189.21,15/06/2024
1240,613,25.9,09/01/2024
1241,5039,299.78,13/09/2024
1242,7461,207.98,30/01/2024
1243,8139,410.04,04/04/2024
1244,346,320.64,16/01/2024
1245,1145,207.34,31/05/2024
1246,3493,50.77,11/06/2024
1247,2583,476.6,15/03/2024
1248,9374,287.41,21/01/2024
1249,8153,83.16,16/04/2024
1250,414,293.39,22/08/2024
1251,7442,398.27,22/07/2024
1252,1711,133.49,23/02/2024
1253,9645,486.42,10/04/2024
1254,5984,286.73,23/04/2024
1255,4943,430.67,03/05/2024
1256,4825,384.73,18/07/2024
1257,4824,86.16,08/09/2024
1258,9730,136.97,19/01/2024
1259,8156,480.08,03/03/2024
1260,9708,214.89,24/02/2024
1261,1806,6.68,21/06/2024
1262,1917,412.28,27/04/2024
1263,3758,206.77,19/08/2024
1264,2007,297.4,01/07/2024
1265,5875,113.22,04/09/2024
1266,2795,220.19,27/07/2024
1267,1434,139.49,30/04/2024
1268,6027,98.39,04/06/2024
1269,2,131.71,20/07/2024
1270,5659,110.9,18/02/2024
1271,6849,128.63,14/02/2024
1272,9124,324.21,27/04/2024
1273,6148,218.15,25/07/2024
1274,501,54.56,22/04/2024
1275,6741,459.38,22/07/2024
1276,8812,197.8,03/02/2024
1277,6757,305.58,22/07/2024
1278,7380,282.66,01/08/2024
1279,4225,455.48,30/07/2024
1280,6227,314.45,25/06/2024
1281,4863,107.95,16/01/2024
1282,2935,46,15/01/2024
1283,1738,486.35,12/07/2024
1284,2890,306.04,25/06/2024
1285,8940,414.25,09/07/2024
1286,3020,318.47,06/01/2024
1287,8600,258.5,12/09/2024
1288,1569,13.83,31/08/2024
1289,6029,212.71,24/03/2024
1290,1111,175.33,20/02/2024
1291,7484,328.05,20/08/2024
1292,2633,125.16,14/06/2024
1293,1044,130.96,01/07/2024
1294,9583,25.27,04/04/2024
1295,5783,87.1,21/09/2024
1296,8327,339.76,18/07/2024
1297,6636,106.64,05/09/2024
1298,1564,106.12,08/07/2024
1299,1690,180.55,20/08/2024
1300,6628,330.04,19/02/2024
1301,2536,228.5,17/06/2024
1302,3626,111.69,21/09/2024
1303,6446,83.45,08/01/2024
1304,9361,17.2,29/01/2024
1305,4444,106.85,17/07/2024
1306,476,284.69,11/06/2024
1307,6913,448.16,09/04/2024
1308,3120,146.95,16/04/2024
1309,3369,232.19,16/06/2024
1310,7918,434.83,28/03/2024
1311,3865,49.64,08/09/2024
1312,2034,51.94,01/01/2024
1313,1478,188.41,14/06/2024
1314,6596,200.78,03/01/2024
1315,9782,43.82,08/09/2024
1316,3978,382.77,12/03/2024
1317,768,23.78,19/08/2024
1318,3836,427.59,06/09/2024
1319,2019,378.69,12/06/2024
1320,5734,277.15,29/08/2024
1321,4453,227.88,17/04/2024
1322,7078,139.82,25/08/2024
1323,4038,20.26,04/05/2024
1324,4706,413.29,08/05/2024
1325,8150,306.27,03/05/2024
1326,2906,34.39,11/06/2024
1327,4196,73.19,31/07/2024
1328,4942,107.53,23/07/2024
1329,7910,353,14/09/2024
1330,8311,31.9,21/03/2024
1331,2176,240.29,29/06/2024
1332,51,391.27,22/03/2024
1333,8565,22.78,13/02/2024
1334,1213,120.57,21/01/2024
1335,8483,198.16,28/02/2024
1336,6357,69.13,24/01/2024
1337,9884,461.31,13/05/2024
1338,3371,495.19,20/09/2024
1339,5383,48.35,03/05/2024
1340,4663,320.15,13/05/2024
1341,3829,246.77,20/09/2024
1342,1646,283.95,16/03/2024
1343,2756,453,12/05/2024
1344,8220,114.02,05/01/2024
1345,7622,397.33,19/02/2024
1346,9201,225.94,21/03/2024
1347,2777,98.41,04/03/2024
1348,4829,276.49,24/07/2024
1349,8428,377.31,09/06/2024
1350,8385,125.69,06/03/2024
1351,9819,325.14,29/06/2024
1352,1327,94.54,30/01/2024
1353,8461,104.37,01/07/2024
1354,8770,359.88,03/04/2024
1355,3955,224.39,02/02/2024
1356,3389,395.85,19/08/2024
1357,8888,359.67,13/07/2024
1358,2232,207.72,29/02/2024
1359,7955,338,13/07/2024
1360,7050,298.33,08/04/2024
1361,8191,187.97,12/02/2024
1362,2396,343.92,27/04/2024
1363,6571,178.76,29/06/2024
1364,7384,259.99,03/03/2024
1365,3481,319.39,28/02/2024
1366,7878,169.02,20/07/2024
1367,8451,353.74,27/08/2024
1368,6067,438.17,16/03/2024
1369,7561,262.8,31/03/2024
1370,8404,104.41,29/06/2024
1371,7484,430.48,11/07/2024
1372,1837,383.04,01/01/2024
1373,2412,125.22,11/06/2024
1374,8795,211.3,30/08/2024
1375,2364,315.79,16/01/2024
1376,5976,265.88,18/06/2024
1377,2129,125.36,22/01/2024
1378,9776,57.76,22/04/2024
1379,5212,92.87,23/04/2024
1380,302,477.69,02/08/2024
1381,547,414.98,20/05/2024
1382,9380,321.73,04/07/2024
1383,2544,228.59,19/08/2024
1384,2820,78.8,12/04/2024
1385,9512,322.45,07/07/2024
1386,5260,496.63,20/08/2024
1387,805,189.18,30/06/2024
1388,9229,121.56,22/03/2024
1389,5622,391.84,18/09/2024
1390,2002,432.51,15/03/2024
1391,2281,440.39,17/04/2024
1392,8192,120.99,17/02/2024
1393,2038,240.02,24/08/2024
1394,211,446.05,04/02/2024
1395,5494,12.77,04/09/2024
1396,242,330.04,10/05/2024
1397,396,14.89,19/04/2024
1398,4360,359.78,04/08/2024
1399,7179,460.94,09/06/2024
1400,3,76.99,24/01/2024
1401,5314,416.19,07/09/2024
1402,271,188.22,12/07/2024
1403,7790,243.01,06/02/2024
1404,8459,403.41,14/05/2024
1405,5587,11.65,02/04/2024
1406,4657,401.99,24/06/2024
1407,5803,428.08,05/03/2024
1408,7346,316.56,14/08/2024
1409,749,436.53,16/09/2024
1410,4598,430.6,03/03/2024
1411,9641,356.3,30/01/2024
1412,1792,468.89,09/03/2024
1413,8696,49.45,11/08/2024
1414,4704,298.28,10/09/2024
1415,9379,258.12,24/08/2024
1416,5755,380.67,30/05/2024
1417,5217,163.89,28/05/2024
1418,353,374.01,01/04/2024
1419,6768,343.38,10/06/2024
1420,1800,72.81,03/09/2024
1421,3302,100.11,25/03/2024
1422,9145,171.98,12/05/2024
1423,2838,158.71,14/07/2024
1424,2490,406.14,22/09/2024
1425,1934,430.29,19/03/2024
1426,9064,109.51,18/01/2024
1427,4323,401.72,20/04/2024
1428,2820,31.23,03/04/2024
1429,8255,257.13,19/09/2024
1430,1126,73.43,06/09/2024
1431,8969,409.43,10/06/2024
1432,3409,134.29,30/05/2024
1433,7415,375.95,17/03/2024
1434,8613,164.74,26/07/2024
1435,1615,102.17,30/08/2024
1436,7774,117.63,15/04/2024
1437,8737,275.76,04/09/2024
1438,1168,130.91,12/06/2024
1439,4167,297.88,27/01/2024
1440,4162,32.79,24/07/2024
1441,6200,204.09,19/06/2024
1442,3706,119.45,08/02/2024
1443,7905,486.38,05/09/2024
1444,6651,347.23,23/05/2024
1445,9125,108.76,05/04/2024
1446,9914,263.36,24/05/2024
1447,9006,145.41,06/05/2024
1448,6375,408.73,20/03/2024
1449,2743,312.55,28/04/2024
1450,1093,246.89,28/06/2024
1451,9994,353.48,09/09/2024
1452,4276,276.94,15/01/2024
1453,425,274.88,28/02/2024
1454,7295,284.72,23/05/2024
1455,2795,114.23,14/02/2024
1456,5197,115.07,14/05/2024
1457,2402,111.98,25/04/2024
1458,9854,216.99,20/07/2024
1459,7083,390.4,02/03/2024
1460,5277,379.03,22/04/2024
1461,5945,277.81,04/05/2024
1462,1968,10.63,17/07/2024
1463,3139,280.76,26/07/2024
1464,9863,426.45,23/06/2024
1465,8697,433.14,19/04/2024
1466,516,492.56,26/01/2024
1467,9742,400.09,14/04/2024
1468,865,431.83,27/05/2024
1469,1844,30.66,22/04/2024
1470,4220,350.79,14/06/2024
1471,5312,365.17,15/08/2024
1472,9126,461.74,06/03/2024
1473,74,64.08,03/09/2024
1474,9980,188.29,02/02/2024
1475,4395,349.41,29/06/2024
1476,5940,92.01,14/09/2024
1477,4921,286.59,22/05/2024
1478,7425,29.44,25/01/2024
1479,7266,399.81,12/07/2024
1480,2677,38.31,15/09/2024
1481,3636,280.02,23/03/2024
1482,5941,165.91,07/04/2024
1483,3250,439.18,15/02/2024
1484,9359,7.3,10/07/2024
1485,1329,478.73,17/04/2024
1486,3634,307.03,18/04/2024
1487,5373,333.42,01/06/2024
1488,9568,199.61,26/07/2024
1489,9298,429.42,25/06/2024
1490,5337,159.52,20/09/2024
1491,2503,390.74,16/01/2024
1492,5975,496.46,29/08/2024
1493,3806,404.13,10/06/2024
1494,7351,287.49,07/08/2024
1495,3159,264.05,02/03/2024
1496,2303,307.25,10/07/2024
1497,3878,220.28,23/02/2024
1498,6023,354.61,14/06/2024
1499,7281,265.2,24/04/2024
1500,8613,300.99,25/04/2024
1501,1664,441.54,01/08/2024
1502,6960,75.9,01/06/2024
1503,9188,272.33,02/09/2024
1504,1584,9.68,25/05/2024
1505,1379,422.78,21/04/2024
1506,8552,369.71,27/08/2024
1507,5631,394.32,18/02/2024
1508,9003,458.79,09/07/2024
1509,4571,189.83,14/07/2024
1510,3868,280.48,19/01/2024
1511,3757,201.69,18/08/2024
1512,3948,173.03,03/04/2024
1513,5345,474.4,11/02/2024
1514,2360,410.69,02/01/2024
1515,6311,56.55,14/03/2024
1516,405,340.74,30/03/2024
1517,5871,401.42,31/07/2024
1518,9422,208.6,08/05/2024
1519,3175,188.2,24/02/2024
1520,5868,228.59,17/04/2024
1521,4253,338.35,30/03/2024
1522,6890,449.68,30/07/2024
1523,2078,150.16,06/08/2024
1524,7827,21.72,31/05/2024
1525,4026,260.12,07/01/2024
1526,9394,23.99,05/07/2024
1527,7095,227.3,23/07/2024
1528,1629,470.55,29/01/2024
1529,231,466.54,29/06/2024
1530,8400,238.94,04/04/2024
1531,3014,58.78,03/09/2024
1532,77,13.65,09/09/2024
1533,8790,313.14,12/09/2024
1534,173,495.9,27/01/2024
1535,9285,70.34,15/09/2024
1536,3888,148.81,22/02/2024
1537,2053,127.8,02/08/2024
1538,1354,426.57,23/05/2024
1539,8678,355.93,05/03/2024
1540,6565,399.06,06/05/2024
1541,1144,457.69,16/01/2024
1542,62,254.35,24/08/2024
1543,9995,482.95,12/07/2024
1544,2661,126.13,17/09/2024
1545,6390,200.97,16/09/2024
1546,8299,139.31,18/06/2024
1547,2378,88.19,11/05/2024
1548,7324,75.45,06/07/2024
1549,6334,463.79,15/05/2024
1550,9201,254.4,28/07/2024
1551,6975,392.7,29/06/2024
1552,1519,86.16,17/07/2024
1553,1632,189.53,20/02/2024
1554,9934,352.59,20/05/2024
1555,7477,365.14,05/07/2024
1556,9699,308.73,08/09/2024
1557,5701,295,08/01/2024
1558,7324,484.34,17/05/2024
1559,536,462.45,01/09/2024
1560,1585,190.09,27/01/2024
1561,8301,256.37,20/09/2024
1562,198,217.84,07/01/2024
1563,4126,361.62,19/01/2024
1564,6454,304.44,09/02/2024
1565,2993,101.32,29/04/2024
1566,3463,285.33,21/08/2024
1567,9256,471.83,06/07/2024
1568,7047,330.22,16/03/2024
1569,6643,304.7,26/02/2024
1570,4091,395.71,05/03/2024
1571,6007,167.04,15/03/2024
1572,5489,140.47,28/05/2024
1573,6244,14.22,14/08/2024
1574,1865,441.55,12/07/2024
1575,3652,364.97,01/03/2024
1576,8237,388.49,25/02/2024
1577,6648,49.22,28/02/2024
1578,8203,355.74,08/03/2024
1579,7995,326.74,02/05/2024
1580,6032,346.56,17/05/2024
1581,803,339.4,18/04/2024
1582,4840,491.33,06/02/2024
1583,5414,363.62,18/06/2024
1584,3724,244.6,19/01/2024
1585,6486,270.76,20/01/2024
1586,8841,243.8,06/07/2024
1587,8081,165.7,30/03/2024
1588,5646,495.43,10/01/2024
1589,2403,313.22,17/01/2024
1590,6691,19.3,28/04/2024
1591,6279,460.76,30/03/2024
1592,3997,117.95,24/01/2024
1593,8546,463.51,16/06/2024
1594,7874,473.11,11/08/2024
1595,1349,347.54,26/07/2024
1596,4190,97.18,01/07/2024
1597,164,331.87,20/05/2024
1598,8462,216.74,27/03/2024
1599,8899,327.62,20/05/2024
1600,6992,138.17,26/08/2024
1601,3703,193.47,24/08/2024
1602,2630,130.68,01/09/2024
1603,603,215.28,18/02/2024
1604,5239,13.62,18/05/2024
1605,7576,486.72,11/04/2024
1606,2389,283.19,26/08/2024
1607,9568,191.79,10/05/2024
1608,4786,76.67,12/05/2024
1609,7554,107.71,23/07/2024
1610,5797,416.68,26/03/2024
1611,3919,104.86,06/04/2024
1612,7944,439.81,01/01/2024
1613,9045,412.92,28/01/2024
1614,5960,308.23,01/04/2024
1615,9271,292.74,21/04/2024
1616,8262,143.33,25/03/2024
1617,2499,194.35,20/01/2024
1618,2500,401.28,27/01/2024
1619,7072,354.69,11/09/2024
1620,3705,386.28,23/06/2024
1621,242,273.19,11/02/2024
1622,4783,161.33,13/04/2024
1623,6432,85.84,22/01/2024
1624,9304,96.15,14/05/2024
1625,6570,48.11,18/02/2024
1626,2086,434.65,10/05/2024
1627,8827,297.32,28/05/2024
1628,4547,265.58,11/09/2024
1629,6269,255.18,18/06/2024
1630,2079,103.5,15/08/2024
1631,6793,180.77,12/04/2024
1632,3332,482.96,17/04/2024
1633,254,346.22,31/07/2024
1634,5016,271.2,18/01/2024
1635,6501,304.42,20/04/2024
1636,4736,400.42,28/02/2024
1637,1790,88.64,20/07/2024
1638,8985,259.77,21/05/2024
1639,9184,488.06,27/02/2024
1640,7651,289.08,14/08/2024
1641,1907,195.55,06/02/2024
1642,9466,316.25,31/07/2024
1643,5136,67.85,11/06/2024
1644,5568,423.92,05/08/2024
1645,8039,21.45,27/01/2024
1646,1247,185.09,11/07/2024
1647,8975,263.27,19/04/2024
1648,8190,132.76,26/08/2024
1649,181,106.02,29/06/2024
1650,5818,110.7,01/09/2024
1651,2785,104.56,22/04/2024
1652,2841,109.44,12/07/2024
1653,5599,453.76,19/08/2024
1654,3859,132.51,30/01/2024
1655,2341,74.79,06/03/2024
1656,4139,5.14,25/05/2024
1657,1968,73.72,28/08/2024
1658,5088,158.05,19/04/2024
1659,9715,363.16,16/09/2024
1660,722,325.13,03/04/2024
1661,424,72.29,20/05/2024
1662,9165,495.01,26/03/2024
1663,9791,292.51,13/03/2024
1664,6453,169,05/07/2024
1665,1710,110.36,12/08/2024
1666,8759,6.66,23/04/2024
1667,5525,209.81,26/05/2024
1668,6410,67.39,20/01/2024
1669,3621,244.34,29/05/2024
1670,5708,158.53,31/05/2024
1671,124,114.45,01/06/2024
